date,cohort,dimension,value,users,share
2026-05-25,returning,region,United Kingdom,4,0.04040404040404041
2026-05-25,returning,region,Bangladesh,4,0.04040404040404041
2026-05-25,returning,region,Japan,3,0.030303030303030304
2026-05-25,returning,region,Italy,2,0.020202020202020204
2026-05-25,returning,region,Finland,2,0.020202020202020204
2026-05-25,returning,region,France,2,0.020202020202020204
2026-05-25,returning,region,Lithuania,2,0.020202020202020204
2026-05-25,returning,region,Kenya,2,0.020202020202020204
2026-05-25,returning,region,Malta,2,0.020202020202020204
2026-05-25,returning,region,Poland,1,0.010101010101010102
2026-05-25,returning,region,Jordan,1,0.010101010101010102
2026-05-25,returning,region,Russia,1,0.010101010101010102
2026-05-25,returning,region,Honduras,1,0.010101010101010102
2026-05-25,returning,region,The Netherlands,1,0.010101010101010102
2026-05-25,returning,region,Croatia,1,0.010101010101010102
2026-05-25,returning,region,Malaysia,1,0.010101010101010102
2026-05-25,returning,region,Azerbaijan,1,0.010101010101010102
2026-05-25,returning,region,Vietnam,1,0.010101010101010102
2026-05-25,returning,region,Latvia,1,0.010101010101010102
2026-05-25,returning,region,Morocco,1,0.010101010101010102
2026-05-25,returning,region,Romania,1,0.010101010101010102
2026-05-25,returning,region,Bulgaria,1,0.010101010101010102
2026-05-25,returning,region,Tunisia,1,0.010101010101010102
2026-05-25,returning,region,Egypt,1,0.010101010101010102
